WORD,POS,FREQ,RANK
報價單,Na,9, 94.24
單簧管,Na,9, 94.24
單句,Na,9, 94.24
喜慶,Na,9, 94.24
喜感,Na,9, 94.24
勝仗,Na,9, 94.25
創痛,Na,9, 94.25
創作組,Na,9, 94.25
傑,Na,9, 94.25
傢俱,Na,9, 94.25
鳥松,Na,9, 94.25
鳥人,Na,9, 94.25
魚網,Na,9, 94.25
魚苗,Na,9, 94.25
陶藝家,Na,9, 94.25
閉路電視,Na,9, 94.25
野性,Na,9, 94.25
連體嬰,Na,9, 94.25
通事,Na,9, 94.25
販子,Na,9, 94.25
設計家,Na,9, 94.26
規,Na,9, 94.26
被害,Na,9, 94.26
蚱蜢,Na,9, 94.26
蛇藥,Na,9, 94.26
處女地,Na,9, 94.26
終身大事,Na,9, 94.26
組織法,Na,9, 94.26
組別,Na,9, 94.26
細部,Na,9, 94.26
粗話,Na,9, 94.26
眼珠子,Na,9, 94.26
眼力,Na,9, 94.26
眾議員,Na,9, 94.26
盛產期,Na,9, 94.26
異類,Na,9, 94.26
異國情調,Na,9, 94.26
異物,Na,9, 94.26
瓶蓋,Na,9, 94.26
現代性,Na,9, 94.26
球鞋,Na,9, 94.26
球道,Na,9, 94.26
球具,Na,9, 94.26
球形,Na,9, 94.26
淨值,Na,9, 94.26
混蛋,Na,9, 94.27
淋巴腺,Na,9, 94.27
清單,Na,9, 94.27
淺海,Na,9, 94.27
梯田,Na,9, 94.27
晝夜,Na,9, 94.27
敗類,Na,9, 94.27
教師法,Na,9, 94.27
教主,Na,9, 94.27
教父,Na,9, 94.27
排球隊,Na,9, 94.27
悸動,Na,9, 94.27
情愫,Na,9, 94.27
彩筆,Na,9, 94.28
強暴案,Na,9, 94.28
強心針,Na,9, 94.28
強子,Na,9, 94.28
常勝軍,Na,9, 94.28
常務次長,Na,9, 94.28
將士,Na,9, 94.28
專論,Na,9, 94.28
專文,Na,9, 94.28
婚變,Na,9, 94.28
基點,Na,9, 94.28
基地台,Na,9, 94.28
國際法,Na,9, 94.28
國語文,Na,9, 94.28
國粹,Na,9, 94.28
國勢,Na,9, 94.28
國術,Na,9, 94.28
國字,Na,9, 94.28
商科,Na,9, 94.28
參與感,Na,9, 94.28
參與性,Na,9, 94.28
區塊,Na,9, 94.28
動物學家,Na,9, 94.28
副業,Na,9, 94.28
副召集人,Na,9, 94.28
健康人,Na,9, 94.28
鬼魂,Na,9, 94.28
高鐵,Na,9, 94.28
高階層,Na,9, 94.29
陣雨,Na,9, 94.29
院線,Na,9, 94.29
閃光,Na,9, 94.29
迴廊,Na,9, 94.29
迷津,Na,9, 94.29
草稿,Na,9, 94.29
荒原,Na,9, 94.29
般,Nf,9, 94.29
臭氣,Na,9, 94.29
臭味,Na,9, 94.29
脊柱,Na,9, 94.29
能事,Na,9, 94.29
缺,Na,9, 94.29
級數,Na,9, 94.29
紕漏,Na,9, 94.29
純益,Na,9, 94.29
紗窗,Na,9, 94.29
紗,Na,9, 94.29
紡織品,Na,9, 94.29
神職,Na,9, 94.30
神龍,Na,9, 94.30
矩陣圖,Na,9, 94.30
真心話,Na,9, 94.30
症候,Na,9, 94.30
病蟲害,Na,9, 94.30
特優,Na,9, 94.30
特派員,Na,9, 94.30
特攻隊,Na,9, 94.30
爹娘,Na,9, 94.30
海床,Na,9, 94.30
消極性,Na,9, 94.30
書籍費,Na,9, 94.30
書套,Na,9, 94.30
時效性,Na,9, 94.30
時刻表,Na,9, 94.30
旅人,Na,9, 94.30
恣意性,Na,9, 94.30
座艙,Na,9, 94.30
射程,Na,9, 94.31
家常便飯,Na,9, 94.31
套件,Nf,9, 94.31
哲學史,Na,9, 94.31
唐三彩,Na,9, 94.31
原罪,Na,9, 94.31
原故,Na,9, 94.31
冤魂,Na,9, 94.31
倉,Na,9, 94.31
候車亭,Na,9, 94.31
香檳酒,Na,9, 94.31
香妃,Na,9, 94.31
香片,Na,9, 94.31
風場,Na,9, 94.31
風災,Na,9, 94.31
面龐,Na,9, 94.31
重責,Na,9, 94.31
重子,Na,9, 94.31
迫切性,Na,9, 94.31
軍團,Na,9, 94.31
軍費,Na,9, 94.31
軍備,Na,9, 94.31
軍心,Na,9, 94.31
訂燒瓷,Na,9, 94.31
要道,Na,9, 94.31
苔蘚,Na,9, 94.32
苗頭,Na,9, 94.32
苦處,Na,9, 94.32
苦海,Na,9, 94.32
胡椒,Na,9, 94.32
胃鏡,Na,9, 94.32
美稱,Na,9, 94.32
美食展,Na,9, 94.32
穿透力,Na,9, 94.32
研究費,Na,9, 94.32
省賽,Na,9, 94.32
省政,Na,9, 94.32
盆景,Na,9, 94.32
炸藥,Na,9, 94.32
炸雞,Na,9, 94.32
洗髮精,Na,9, 94.32
流體,Na,9, 94.32
泉,Na,9, 94.33
歪風,Na,9, 94.33
柏油路,Na,9, 94.33
枯水期,Na,9, 94.33
枯木,Na,9, 94.33
柿子,Na,9, 94.33
星體,Na,9, 94.33
星圖,Na,9, 94.33
星月,Na,9, 94.33
映像,Na,9, 94.33
春茶,Na,9, 94.33
施主,Na,9, 94.33
政務官,Na,9, 94.33
政要,Na,9, 94.33
政治力,Na,9, 94.33
政事,Na,9, 94.33
指針,Na,9, 94.33
挖土機,Na,9, 94.33
怨聲,Na,9, 94.33
怨女,Na,9, 94.33
後頸,Na,9, 94.33
後起之秀,Na,9, 94.33
後冷戰,Na,9, 94.33
後,Na,9, 94.33
屋宇,Na,9, 94.33
客,Nf,9, 94.33
室內樂,Na,9, 94.33
孩提,Na,9, 94.33
前額,Na,9, 94.34
前胸,Na,9, 94.34
前茅,Na,9, 94.34
前兆,Na,9, 94.34
剎車,Na,9, 94.34
保衛戰,Na,9, 94.34
便車,Na,9, 94.34
信賴感,Na,9, 94.34
青苔,Na,9, 94.34
青竹絲,Na,9, 94.34
雨神,Na,9, 94.34
門道,Na,9, 94.34
門路,Na,9, 94.34
長鬚,Na,9, 94.34
金龍,Na,9, 94.34
金融卡,Na,9, 94.34
金黃,Na,9, 94.34
金車,Na,9, 94.34
表演賽,Na,9, 94.34
表妹,Na,9, 94.34
初始,Na,9, 94.34
花臉,Na,9, 94.34
花歌,Na,9, 94.35
花鼓,Na,9, 94.35
芭蕉扇,Na,9, 94.35
空想,Na,9, 94.35
空缺,Na,9, 94.35
狐臭,Na,9, 94.35
物料,Na,9, 94.35
油壓,Na,9, 94.35
法學,Na,9, 94.35
法會,Na,9, 94.35
法規會,Na,9, 94.35
法家,Na,9, 94.35
沼澤地,Na,9, 94.35
河堤,Na,9, 94.35
泥地,Na,9, 94.35
武藝,Na,9, 94.35
武士刀,Na,9, 94.35
林道,Na,9, 94.35
明器,Na,9, 94.35
拉麵,Na,9, 94.36
拉普人,Na,9, 94.36
或然率,Na,9, 94.36
性趣,Na,9, 94.36
性伴侶,Na,9, 94.36
弧,Na,9, 94.36
孤棚,Na,9, 94.36
始作俑者,Na,9, 94.36
委任,Na,9, 94.36
和服,Na,9, 94.36
咖啡因,Na,9, 94.36
取捨,Na,9, 94.37
刷子,Na,9, 94.37
券,Na,9, 94.37
典籍,Na,9, 94.37
來時路,Na,9, 94.37
京劇,Na,9, 94.37
京官,Na,9, 94.37
事理,Na,9, 94.37
乳頭,Na,9, 94.37
乳液,Na,9, 94.37
乳,Na,9, 94.37
車鼓,Na,9, 94.37
車庫,Na,9, 94.37
芒果青,Na,9, 94.37
私梟,Na,9, 94.37
男籃,Na,9, 94.37
杏子,Na,9, 94.37
旱象,Na,9, 94.38
旱,Na,9, 94.38
批評家,Na,9, 94.38
批發價,Na,9, 94.38
技正,Na,9, 94.38
巫師,Na,9, 94.38
尿布,Na,9, 94.38
局部性,Na,9, 94.38
妙計,Na,9, 94.38
壯志,Na,9, 94.38
困難點,Na,9, 94.38
困局,Na,9, 94.38
助學金,Na,9, 94.39
利刃,Na,9, 94.39
冷暖,Na,9, 94.39
冷飲,Na,9, 94.39
兵家,Na,9, 94.39
兵士,Na,9, 94.39
低音管,Na,9, 94.39
伯父,Na,9, 94.39
作料,Na,9, 94.39
佃農,Na,9, 94.39
佛性,Na,9, 94.39
位置圖,Na,9, 94.39
西藥,Na,9, 94.39
血漿,Na,9, 94.39
色溫,Na,9, 94.39
自小客車,Na,9, 94.39
耳環,Na,9, 94.39
老伴兒,Na,9, 94.40
老伴,Na,9, 94.40
羽球隊,Na,9, 94.40
羊水,Na,9, 94.40
竹葉青,Na,9, 94.40
百態,Na,9, 94.40
百官,Na,9, 94.40
灰燼,Na,9, 94.40
汛期,Na,9, 94.40
江八點,Na,9, 94.40
汗珠,Na,9, 94.40
次文化,Na,9, 94.40
有機物,Na,9, 94.40
旭日,Na,9, 94.40
收獲,Na,9, 94.40
收成,Na,9, 94.40
成長期,Na,9, 94.40
成交價,Na,9, 94.40
年青人,Na,9, 94.40
年夜飯,Na,9, 94.40
年次,Na,9, 94.40
存廢,Na,9, 94.41
存款簿,Na,9, 94.41
字號,Na,9, 94.41
字音,Na,9, 94.41
地鼠,Na,9, 94.41
地雷,Na,9, 94.41
回教徒,Na,9, 94.41
后冠,Na,9, 94.41
合夥人,Na,9, 94.41
合併症,Na,9, 94.41
名錄,Na,9, 94.41
名品,Na,9, 94.41
同道,Na,9, 94.41
危險群,Na,9, 94.41
印刷品,Na,9, 94.41
共鳴箱,Na,9, 94.41
共通性,Na,9, 94.41
全校性,Na,9, 94.41
兇手,Na,9, 94.41
光合作用,Na,9, 94.42
穴道,Na,9, 94.42
石橋,Na,9, 94.42
目標物,Na,9, 94.42
目,Nf,9, 94.42
皮影,Na,9, 94.42
白鶺鴒,Na,9, 94.42
白麵,Na,9, 94.42
白蟻,Na,9, 94.42
白種人,Na,9, 94.42
白板,Na,9, 94.42
用料,Na,9, 94.42
生產量,Na,9, 94.42
甘草,Na,9, 94.42
甘苦,Na,9, 94.42
民主派,Na,9, 94.42
正餐,Na,9, 94.42
正課,Na,9, 94.42
旦角,Na,9, 94.42
布鞋,Na,9, 94.42
布袋,Na,9, 94.42
左輪手槍,Na,9, 94.43
巨浪,Na,9, 94.43
奶嘴,Na,9, 94.43
外籍生,Na,9, 94.43
外幣,Na,9, 94.43
外國語,Na,9, 94.43
外物,Na,9, 94.43
外快,Na,9, 94.43
外皮,Na,9, 94.43
四壁,Na,9, 94.43
四季豆,Na,9, 94.43
台,Na,9, 94.43
史書,Na,9, 94.43
史事,Na,9, 94.43
司儀,Na,9, 94.43
司法官,Na,9, 94.43
古詩,Na,9, 94.43
可靠度,Na,9, 94.43
可看性,Na,9, 94.43
半圓形,Na,9, 94.43
包班制,Na,9, 94.44
包子,Na,9, 94.44
功績,Na,9, 94.44
加速卡,Na,9, 94.44
加班費,Na,9, 94.44
出息,Na,9, 94.44
出版業,Na,9, 94.44
出血性,Na,9, 94.44
凹洞,Na,9, 94.44
冊頁,Na,9, 94.44
仙人掌,Na,9, 94.44
令箭,Na,9, 94.44
主記憶體,Na,9, 94.44
世紀梨,Na,9, 94.44
王孫,Na,9, 94.44
牛頭,Na,9, 94.44
牛毛,Na,9, 94.44
片名,Na,9, 94.44
火腿族,Na,9, 94.44
水漬險,Na,9, 94.44
水雉,Na,9, 94.44
水鹿,Na,9, 94.44
水泥地,Na,9, 94.44
比基尼,Na,9, 94.44
木箱,Na,9, 94.44
木樁,Na,9, 94.44
日皇,Na,9, 94.45
日本話,Na,9, 94.45
方向性,Na,9, 94.45
文藝季,Na,9, 94.45
支氣管炎,Na,9, 94.45
手部,Na,9, 94.45
心版,Na,9, 94.45
心肝寶貝,Na,9, 94.45
心田,Na,9, 94.45
少將,Na,9, 94.45
少男,Na,9, 94.45
太極,Na,9, 94.45
太空梭,Na,9, 94.45
天機,Na,9, 94.45
天價,Na,9, 94.45
天量,Na,9, 94.45
天理,Na,9, 94.45
天災人禍,Na,9, 94.45
反動派,Na,9, 94.45
切身感,Na,9, 94.45
切位,Na,9, 94.45
分壓,Na,9, 94.46
分節性,Na,9, 94.46
分析儀,Na,9, 94.46
分水嶺,Na,9, 94.46
公開信,Na,9, 94.46
公信,Na,9, 94.46
公有地,Na,9, 94.46
內膜癌,Na,9, 94.46
元凶,Na,9, 94.46
介詞組,Na,9, 94.46
五指,Na,9, 94.46
五戒,Na,9, 94.46
中藥材,Na,9, 94.46
中指,Na,9, 94.46
中阮,Na,9, 94.46
工農,Na,9, 94.47
工作隊,Na,9, 94.47
山溝,Na,9, 94.47
山椒魚,Na,9, 94.47
山珍海味,Na,9, 94.47
山岳,Na,9, 94.47
小額,Na,9, 94.47
小馬,Na,9, 94.47
小兒麻痺,Na,9, 94.47
女網,Na,9, 94.47
女傭,Na,9, 94.47
大豬公,Na,9, 94.47
大蒜,Na,9, 94.47
大禍,Na,9, 94.47
大話,Na,9, 94.47
大提琴家,Na,9, 94.47
大江,Na,9, 94.47
大任,Na,9, 94.47
大半生,Na,9, 94.47
大半天,Na,9, 94.47
土高爐,Na,9, 94.48
亡魂,Na,9, 94.48
上下文,Na,9, 94.48
三通,Na,9, 94.48
刀劍,Na,9, 94.48
人牆,Na,9, 94.48
人師,Na,9, 94.48
人事案,Na,9, 94.48
二分法,Na,9, 94.48
RD,Na,9, 94.49
PPM,Na,9, 94.49
E型,Na,9, 94.50
鰲頭,Na,8, 94.51
鰩魚,Na,8, 94.51
蛺蝶,Na,8, 94.51
狒狒,Na,8, 94.51
囗,Na,8, 94.51
驢子,Na,8, 94.51
廳長,Na,8, 94.51
鷺鷥,Na,8, 94.51
鷹架,Na,8, 94.51
壩址,Na,8, 94.51
體裁,Na,8, 94.51
體長,Na,8, 94.51
體育活動,Na,8, 94.51
體色,Na,8, 94.51
顯示域,Na,8, 94.51
變質岩,Na,8, 94.51
變更案,Na,8, 94.51
蘿蔔糕,Na,8, 94.51
戀,Na,8, 94.51
襲,Nf,8, 94.51
歡呼聲,Na,8, 94.51
鐵扇,Na,8, 94.51
辯論會,Na,8, 94.51
護理課,Na,8, 94.51
護理師,Na,8, 94.51
蘭,Na,8, 94.51
籐,Na,8, 94.52
攜帶型,Na,8, 94.52
黨禁,Na,8, 94.52
鐘乳石,Na,8, 94.52
譯者,Na,8, 94.52
警覺性,Na,8, 94.52
警惕,Na,8, 94.52
蘆葦,Na,8, 94.52
繼承人,Na,8, 94.52
競賽戲,Na,8, 94.52
懸吊,Na,8, 94.52
勸告,Na,8, 94.52
類聚圖,Na,8, 94.52
難易,Na,8, 94.52
關鍵字,Na,8, 94.52
關聯圖,Na,8, 94.52
關貿,Na,8, 94.52
證券商,Na,8, 94.52
藥理,Na,8, 94.52
穩定度,Na,8, 94.52
爆發力,Na,8, 94.52
爆炸聲,Na,8, 94.52
曝光量,Na,8, 94.52
雞肉,Na,8, 94.53
雞皮疙瘩,Na,8, 94.53
雞叫,Na,8, 94.53
雙人房,Na,8, 94.53
醫藥費,Na,8, 94.53
醫務,Na,8, 94.53
覆轍,Na,8, 94.53
蟲兒,Na,8, 94.53
藏家,Na,8, 94.53
職棒卡,Na,8, 94.53
職缺,Na,8, 94.53
織品,Na,8, 94.53
擺飾,Na,8, 94.53
擴充性,Na,8, 94.53
鮮紅色,Na,8, 94.53
鮮奶,Na,8, 94.53
隸,Na,8, 94.53
鍵碼,Na,8, 94.53
蹊徑,Na,8, 94.54
謄本,Na,8, 94.54
謎題,Na,8, 94.54
薄霧,Na,8, 94.54
舉人,Na,8, 94.54
膽汁,Na,8, 94.54
膽小鬼,Na,8, 94.54
縱斑,Na,8, 94.54
縱向,Na,8, 94.54
總譜,Na,8, 94.54
總會長,Na,8, 94.54
總決賽,Na,8, 94.54
總工程師,Na,8, 94.54
禪七,Na,8, 94.54
磷,Na,8, 94.54
環形,Na,8, 94.54
濤聲,Na,8, 94.54
檢核表,Na,8, 94.54
戲團,Na,8, 94.54
應酬,Na,8, 94.54
壓克力,Na,8, 94.54
儲備金,Na,8, 94.54
優碘,Na,8, 94.54
優惠價,Na,8, 94.55
頻段,Na,8, 94.55
頰,Na,8, 94.55
雕塑家,Na,8, 94.55
險境,Na,8, 94.55
錦囊,Na,8, 94.55
錦標,Na,8, 94.55
錄音機,Na,8, 94.55
鋼鐵業,Na,8, 94.55
鋼索,Na,8, 94.55
遺囑,Na,8, 94.55
遺書,Na,8, 94.55
遺言,Na,8, 94.55
貓熊,Na,8, 94.55
褲腳,Na,8, 94.55
蕈類,Na,8, 94.55
膳食,Na,8, 94.55
縣界,Na,8, 94.55
積弊,Na,8, 94.55
獨派,Na,8, 94.55
獨奏家,Na,8, 94.55
獨奏曲,Na,8, 94.55
燕尾,Na,8, 94.55
濃霧,Na,8, 94.56
機關槍,Na,8, 94.56
機械性,Na,8, 94.56
機具,Na,8, 94.56
橡皮擦,Na,8, 94.56
橡皮筋,Na,8, 94.56
樹蛙,Na,8, 94.56
樹洞,Na,8, 94.56
橫紋,Na,8, 94.56
橙紅色,Na,8, 94.56
戰史,Na,8, 94.56
戰功,Na,8, 94.56
憲,Na,8, 94.56
導彈,Na,8, 94.56
學官,Na,8, 94.56
學分數,Na,8, 94.56
墨家,Na,8, 94.56
墨色,Na,8, 94.56
墨汁,Na,8, 94.56
鬧劇,Na,8, 94.56
駝工,Na,8, 94.56
養父母,Na,8, 94.56
霉味,Na,8, 94.56
銷量,Na,8, 94.56
醉漢,Na,8, 94.56
趣聞,Na,8, 94.57
論證,Na,8, 94.57
論文獎,Na,8, 94.57
調查團,Na,8, 94.57
課目,Na,8, 94.57
褒貶,Na,8, 94.57
衝力,Na,8, 94.57
蝌蚪,Na,8, 94.57
蝙蝠,Na,8, 94.57
蝶式,Na,8, 94.57
膠囊,Na,8, 94.57
膠布,Na,8, 94.57
線頭,Na,8, 94.57
線段,Na,8, 94.57
糊塗蛋,Na,8, 94.57
箭頭,Na,8, 94.57
稻作,Na,8, 94.57
稻,Na,8, 94.57
稿費,Na,8, 94.57
瞎拼族,Na,8, 94.57
獎助,Na,8, 94.57
潤滑劑,Na,8, 94.57
樂譜,Na,8, 94.57
樂舞,Na,8, 94.57
模子,Na,8, 94.57
標,Nf,8, 94.57
暴徒,Na,8, 94.57
撮,Nf,8, 94.58
憂鬱症,Na,8, 94.58
慶祝會,Na,8, 94.58
影星,Na,8, 94.58
影后,Na,8, 94.58
審美觀,Na,8, 94.58
增多症,Na,8, 94.58
嘲諷,Na,8, 94.58
價格戰,Na,8, 94.58
鼻血,Na,8, 94.58
閩南人,Na,8, 94.58
遠期,Na,8, 94.59
趙王,Na,8, 94.59
賓主,Na,8, 94.59
豪氣,Na,8, 94.59
誘餌,Na,8, 94.59
誤,Na,8, 94.59
誌,Na,8, 94.59
製作,Na,8, 94.59
蓋,Na,8, 94.59
蒜,Na,8, 94.59
舞劇,Na,8, 94.59
肇事者,Na,8, 94.59
網賽,Na,8, 94.59
精確度,Na,8, 94.59
算盤,Na,8, 94.59
管樂,Na,8, 94.59
管理學,Na,8, 94.59
種籽,Na,8, 94.59
福利國,Na,8, 94.59
監,Na,8, 94.59
疑義,Na,8, 94.60
疑雲,Na,8, 94.60
熊鷹,Na,8, 94.60
熔岩流,Na,8, 94.60
漁獲,Na,8, 94.60
漁網,Na,8, 94.60
滾地球,Na,8, 94.60
滾石,Na,8, 94.60
歌藝,Na,8, 94.60
槍桿子,Na,8, 94.60
榴彈砲,Na,8, 94.60
旗桿,Na,8, 94.60
對講機,Na,8, 94.60
圖例,Na,8, 94.60
電影史,Na,8, 94.60
電解液,Na,8, 94.60
雷聲,Na,8, 94.60
雷陣雨,Na,8, 94.60
鈴聲,Na,8, 94.61
鈾,Na,8, 94.61
達達主義,Na,8, 94.61
遊魂,Na,8, 94.61
運輸業,Na,8, 94.61
資產股,Na,8, 94.61
詩風,Na,8, 94.61
試片,Na,8, 94.61
補品,Na,8, 94.61
補助款,Na,8, 94.61
蜂炮,Na,8, 94.61
號召力,Na,8, 94.61
葡萄糖,Na,8, 94.61
葛洲壩,Na,8, 94.61
舅,Na,8, 94.61
腳踏車架,Na,8, 94.61
腳趾,Na,8, 94.61
腸子,Na,8, 94.61
群魔,Na,8, 94.61
義大利文,Na,8, 94.61
經濟體,Na,8, 94.62
經濟力,Na,8, 94.62
節間,Na,8, 94.62
碎塊,Na,8, 94.62
碎屑,Na,8, 94.62
睪丸,Na,8, 94.62
瑜珈,Na,8, 94.62
煙販,Na,8, 94.62
煙草,Na,8, 94.62
滑梯,Na,8, 94.62
會員權,Na,8, 94.62
會考,Na,8, 94.62
暖氣,Na,8, 94.62
暗礁,Na,8, 94.62
暗器,Na,8, 94.62
暗綠色,Na,8, 94.62
新潮流系,Na,8, 94.62
新聞網,Na,8, 94.62
新政,Na,8, 94.62
新股,Na,8, 94.62
新居,Na,8, 94.62
新血,Na,8, 94.62
新加坡人,Na,8, 94.63
搜索票,Na,8, 94.63
感冒藥,Na,8, 94.63
意趣,Na,8, 94.63
意外險,Na,8, 94.63
塊根,Na,8, 94.63
傳染性,Na,8, 94.63
亂流,Na,8, 94.63
黑褐色,Na,8, 94.63
黃綠色,Na,8, 94.63
黃雀,Na,8, 94.63
黃豆,Na,8, 94.63
隅,Na,8, 94.64
閒話,Na,8, 94.64
開心果,Na,8, 94.64
閏月,Na,8, 94.64
鈕,Na,8, 94.64
鄉音,Na,8, 94.64
郵戳,Na,8, 94.64
郵費,Na,8, 94.64
週會,Na,8, 94.64
超體積,Na,8, 94.64
超大型,Na,8, 94.64
買辦,Na,8, 94.64
貴人,Na,8, 94.64
詞目,Na,8, 94.64
評審家,Na,8, 94.64
評判,Na,8, 94.64
街市,Na,8, 94.64
菜肴,Na,8, 94.64
菜心,Na,8, 94.64
著作權人,Na,8, 94.64
絲瓜,Na,8, 94.65
筆跡,Na,8, 94.65
童軍團,Na,8, 94.65
窗櫺,Na,8, 94.65
窗簾,Na,8, 94.65
窗帘,Na,8, 94.65
窘況,Na,8, 94.65
稅法,Na,8, 94.65
硬化症,Na,8, 94.65
短袖,Na,8, 94.65
盜賊,Na,8, 94.65
盜匪,Na,8, 94.65
發射器,Na,8, 94.65
發光體,Na,8, 94.65
痛處,Na,8, 94.65
琴馬,Na,8, 94.65
琥珀,Na,8, 94.65
無痛分娩,Na,8, 94.65
無尾熊,Na,8, 94.65
湯汁,Na,8, 94.65
游擊,Na,8, 94.65
港元,Na,8, 94.65
港,Na,8, 94.65
殼子,Na,8, 94.65
殘障兒,Na,8, 94.65
棒棒糖,Na,8, 94.65
棧道,Na,8, 94.65
森鼠,Na,8, 94.65
棟梁,Na,8, 94.66
替代品,Na,8, 94.66
景緻,Na,8, 94.66
晶圓,Na,8, 94.66
掌故,Na,8, 94.66
悲歡離合,Na,8, 94.66
廊柱,Na,8, 94.66
廊,Na,8, 94.66
寒意,Na,8, 94.66
堡,Na,8, 94.66
喉音,Na,8, 94.66
單行本,Na,8, 94.66
單色,Na,8, 94.66
喇叭聲,Na,8, 94.66
喜鵲,Na,8, 94.66
喜願兒,Na,8, 94.66
喜帖,Na,8, 94.66
勝投,Na,8, 94.66
剩飯,Na,8, 94.67
剩菜,Na,8, 94.67
麥,Na,8, 94.67
魚缸,Na,8, 94.67
頂蓋,Na,8, 94.67
雪橇,Na,8, 94.67
雪景,Na,8, 94.67
雪片,Na,8, 94.67
雪水,Na,8, 94.67
陶凳,Na,8, 94.67
陰莖,Na,8, 94.67
陰雨,Na,8, 94.67
陳情書,Na,8, 94.67
野貓,Na,8, 94.67
速賜康,Na,8, 94.68
貧民,Na,8, 94.68
貨物稅,Na,8, 94.68
責任心,Na,8, 94.68
販夫走卒,Na,8, 94.68
規格書,Na,8, 94.68
被,Na,8, 94.68
蛋白鍊,Na,8, 94.68
荷蘭語,Na,8, 94.68
荷葉,Na,8, 94.68
船務,Na,8, 94.68
脖頸,Na,8, 94.68
統計學,Na,8, 94.68
符碼,Na,8, 94.68
笛,Na,8, 94.68
笨蛋,Na,8, 94.68
移動性,Na,8, 94.68
祭禮,Na,8, 94.68
硃砂,Na,8, 94.68
眼福,Na,8, 94.68
眼中釘,Na,8, 94.68
盔甲,Na,8, 94.68
痔瘡,Na,8, 94.68
異體,Na,8, 94.68
異質,Na,8, 94.69
異教徒,Na,8, 94.69
異狀,Na,8, 94.69
異位性,Na,8, 94.69
瓷片,Na,8, 94.69
現實面,Na,8, 94.69
現地,Na,8, 94.69
理想國,Na,8, 94.69
理力,Na,8, 94.69
猛禽,Na,8, 94.69
淫威,Na,8, 94.69
淺灘,Na,8, 94.69
液態,Na,8, 94.69
毫巴,Nf,8, 94.69
條子,Na,8, 94.69
梵文,Na,8, 94.69
旋臂,Na,8, 94.69
啟能,Na,8, 94.69
敗績,Na,8, 94.69
教宗,Na,8, 94.69
排,Na,8, 94.69
接點,Na,8, 94.69
情緒性,Na,8, 94.70
強力膠,Na,8, 94.70
帳棚,Na,8, 94.70
帶動唱,Na,8, 94.70
寄主,Na,8, 94.70
婆子,Na,8, 94.70
婚嫁,Na,8, 94.70
婚外情,Na,8, 94.70
培訓隊,Na,8, 94.70
基礎性,Na,8, 94.70
基數,Na,8, 94.70
基部,Na,8, 94.70
國體,Na,8, 94.70
國難,Na,8, 94.70
國樂組,Na,8, 94.70
國家隊,Na,8, 94.70
國思,Na,8, 94.70
國安法,Na,8, 94.70
唱詞,Na,8, 94.71
參選人,Na,8, 94.71
參謀總長,Na,8, 94.71
副祕書長,Na,8, 94.71
副首長,Na,8, 94.71
副社長,Na,8, 94.71
鬼話,Na,8, 94.71
高粱,Na,8, 94.71
高普考,Na,8, 94.71
高球賽,Na,8, 94.71
高空彈跳,Na,8, 94.71
高位,Na,8, 94.71
針葉林,Na,8, 94.71
針筒,Na,8, 94.71
釘子,Na,8, 94.71
酒意,Na,8, 94.71
財運,Na,8, 94.72
茶湯,Na,8, 94.72
茶貨,Na,8, 94.72
茶船,Na,8, 94.72
茶味,Na,8, 94.72
航次,Na,8, 94.72
臭氧,Na,8, 94.72
胳臂,Na,8, 94.72
紙漿,Na,8, 94.72
紙幣,Na,8, 94.72
紙業,Na,8, 94.72
純度,Na,8, 94.72
素行,Na,8, 94.72
粉末,Na,8, 94.72
站長,Na,8, 94.72
秧雞科,Na,8, 94.72
神鐘,Na,8, 94.72
神性,Na,8, 94.72
砧板,Na,8, 94.72
病徵,Na,8, 94.72
病狀,Na,8, 94.72
畜牧,Na,8, 94.72
珠,Na,8, 94.72
班級數,Na,8, 94.72
班制,Na,8, 94.72
狸貓,Na,8, 94.72
浮生,Na,8, 94.72
海藻,Na,8, 94.73
海路,Na,8, 94.73
海象,Na,8, 94.73
海報牆,Na,8, 94.73
海陸,Na,8, 94.73
海蛇,Na,8, 94.73
海扇,Na,8, 94.73
海埔,Na,8, 94.73
消保法,Na,8, 94.73
消防法,Na,8, 94.73
氣節,Na,8, 94.73
氣派,Na,8, 94.73
格式檔,Na,8, 94.73
柴油,Na,8, 94.73
校徽,Na,8, 94.73
書櫃,Na,8, 94.73
書單,Na,8, 94.73
書頁,Na,8, 94.73
時點,Na,8, 94.73
時宜,Na,8, 94.73
旅遊團,Na,8, 94.73
捆工,Na,8, 94.73
振態,Na,8, 94.73
徑,Na,8, 94.73
座上客,Na,8, 94.73
席,Na,8, 94.73
島國,Na,8, 94.73
峻嶺,Na,8, 94.73
展品,Na,8, 94.73
展出品,Na,8, 94.73
家長會長,Na,8, 94.73
害群之馬,Na,8, 94.74
孫兒,Na,8, 94.74
娛樂類,Na,8, 94.74
娛樂性,Na,8, 94.74
原籍,Na,8, 94.74
原路,Na,8, 94.74
原創性,Na,8, 94.74
原始林,Na,8, 94.74
匪酋,Na,8, 94.74
剖析器,Na,8, 94.74
倩影,Na,8, 94.74
乘務員,Na,8, 94.74
香油,Na,8, 94.74
食肉目,Na,8, 94.74
飛簷,Na,8, 94.74
飛船,Na,8, 94.74
風韻,Na,8, 94.74
風涼話,Na,8, 94.74
